"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan","0.187585028991377","0.187577654192518","0.187571067309448","0.187564865601377","0.187558588476202","0.187557716722079","0.187558240054798","0.187705587785795","0.188783291598848","0.190676599716226","0.196116665267707","0.203934131560741","0.212552128001332","0.225777233303634","0.239576193988687","0.238386342536057","0.253220179564683","0.25827283199015","0.262712649577496","0.268835111866484","0.274474533285729","0.283165272044086","0.289421341886007","0.297654113414653","0.299565349507238","0.2998538068472","0.297984301361003","0.297984301361003"
"ALB","Albania","0.189102310911168","0.190113845338816","0.191131975455134","0.192453079861992","0.193734790585855","0.195042338268767","0.210505404588835","0.228405144770099","0.240838429563833","0.251692268885193","0.271600430346745","0.291072122570293","0.307353021650068","0.338943269324411","0.387238512780129","0.397454461506038","0.40603742297381","0.415412244629842","0.423250657643955","0.431060805048988","0.442114075625085","0.453217457428397","0.465436251228485","0.48134300529245","0.499566533797928","0.518430000859242","0.542522095335876","0.553446278018929"
"DZA","Algeria","0.193036372253226","0.19343054148139","0.193921717616219","0.194191252549356","0.19528267306271","0.196653944391841","0.197483892488513","0.20127896316527","0.206701193688002","0.226416921327899","0.260725940618778","0.286824325141646","0.294083166350762","0.297985337329218","0.302318884017781","0.307346949559073","0.314346329953977","0.324891682519563","0.335972320906739","0.356240962570751","0.384922287569814","0.402527838304264","0.419322192191456","0.420762227902712","0.451093571455857","0.4650967919352","0.485821622011762","0.491178587296824"
"AND","Andorra","0.261333171107526","0.270956876637297","0.281693741379255","0.302143868313378","0.315846947692138","0.328655906875852","0.337173595277777","0.339252916336934","0.371493727310213","0.415477025030278","0.46043495879889","0.51170873063649","0.591567311986404","0.605816851616902","0.645721893342965","0.667673569627479","0.678225895407643","0.687509833637964","0.695846036377793","0.704562902676119","0.720726863932932","0.732357463860789","0.741997547106231","0.746082741777604","0.744639641890249","0.768218039038909","0.776179840959551","0.782392241921568"
"AGO","Angola","0.188015118036034","0.188009379628865","0.188118917598066","0.188175866392061","0.188407992919764","0.188461444188832","0.188936726042288","0.189681400025032","0.191225683395632","0.193776338830557","0.200369896713402","0.209004987349208","0.21922553626402","0.22836646033378","0.235844102281782","0.241659028676248","0.256450119023797","0.265358469841437","0.278675419799002","0.302079174866571","0.301672226434108","0.298284141185888","0.304184667600132","0.310001624819329","0.321462162183683","0.320166914383553","0.321092282871964","0.338561173984681"
"ATG","Antigua and Barbuda","0.253352749761183","0.257975607817104","0.264137701872775","0.270100540217456","0.287258201179541","0.312402838186029","0.319577556939233","0.347948847672386","0.369756575602738","0.387725012617578","0.412368547316328","0.398896606701821","0.412206909078509","0.434629914339653","0.495577569346413","0.462301838794533","0.467195699417136","0.510732505018948","0.535049566488221","0.503125902312503","0.504764000509754","0.512057513454605","0.531518453454544","0.549963135380166","0.568407817305789","0.567914819624496","0.567420704292962","0.567420704292962"
"ARG","Argentina","0.211413783633037","0.214141472848968","0.22049018221281","0.224543392393271","0.234376205722039","0.253759582631517","0.261690358371862","0.262502029650992","0.272612089766354","0.302454417694853","0.337188699355523","0.355348664879888","0.377951680168795","0.388803964091761","0.406939772672326","0.4393673847762","0.458378233234375","0.474370702240744","0.495055914088084","0.509189282866626","0.520559001542748","0.53095206989012","0.542623980187761","0.55616961646709","0.558008059147867","0.577144095280135","0.589721477221794","0.598594376524048"
"ARM","Armenia","0.210560116061381","0.21071042737259","0.210639076391055","0.210544704544167","0.212398774835913","0.213374440029155","0.214666220890672","0.217850589601687","0.227026581542073","0.232070174903437","0.238204482911353","0.275102757596398","0.298069741400756","0.286996919858797","0.325497810686969","0.357042911931626","0.383869189819067","0.404924512135433","0.420300230161278","0.456300419192198","0.468676109571685","0.483005737580601","0.485228452777375","0.497900556066569","0.498361621847676","0.529057533963295","0.539603908349827","0.543934876137156"
"AUS","Australia","0.275967673424115","0.289142607657455","0.325791572416943","0.364333287198405","0.398161595254511","0.427233010773296","0.455777487012166","0.468966158829966","0.480313617235895","0.495392417954733","0.519428202366428","0.561797772541231","0.580330195046889","0.59441548053939","0.604175191953931","0.61074572574393","0.617422761467135","0.616220075529714","0.628301403482977","0.630306928792651","0.630468112910647","0.641973724878413","0.648238196329725","0.661010318158465","0.663001224081743","0.668749667143445","0.67286183620735","0.671595069067847"
"AUT","Austria","0.262988949365564","0.280229588230673","0.295782636109667","0.32709721065532","0.372498147046538","0.414813365736158","0.434782313183847","0.432551289348981","0.454907601770124","0.495809423572974","0.518166299623771","0.542187860417403","0.562404238386582","0.574048223571284","0.581950588605742","0.596579200229086","0.60712881433613","0.61109499842219","0.615859479535522","0.62445071854274","0.635893940021103","0.637536829082817","0.646978102770733","0.645811804830494","0.64542926840802","0.649282962946484","0.66118496876524","0.660997052566002"
"AZE","Azerbaijan","0.198155131148883","0.19833298631423","0.19885284904838","0.19953508971039","0.204661384525499","0.206437018477538","0.211858137728617","0.225166564519934","0.23118925854343","0.239798792178047","0.253418650583404","0.278027412107282","0.30044175847184","0.319708665554152","0.348318171408568","0.412587859315355","0.446269181827735","0.473469533058767","0.534364281102346","0.546394658547595","0.550180422182424","0.546838898222679","0.547835659282277","0.552431819800535","0.556887538804956","0.566954201464712","0.572455578364487","0.573587812640717"
