"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",-2.09033036231995,-2.09033036231995,-2.07660126686097,-2.06287217140198,-2.07156240940094,-2.0802526473999,-1.94589918851853,-1.81154572963715,-1.46310782432556,-1.51154899597168,-1.64344024658203,-1.68946862220764,-1.70887231826782,-1.60716688632965,-1.66450762748718,-1.51652824878693,-1.53632390499115,-1.19257974624634,-1.19309020042419,-1.12413370609283,-1.0188262462616,-1.33969509601593,-1.36976277828217,-1.13820362091064,-1.11377799510956,-1.38916301727295,-1.31168210506439,-1.27180624008179
"ALB","Albania",-0.474401652812958,-0.474401652812958,-0.457978740334511,-0.441555827856064,-0.428732976317406,-0.415910124778748,-0.3636554479599,-0.311400771141052,-0.490216553211212,-0.187491565942764,-0.400731235742569,-0.14859938621521,0.0345503017306328,0.137666508555412,0.241446003317833,0.233281955122948,0.283972561359406,0.240491986274719,0.25416025519371,0.279037684202194,0.174237310886383,0.186607629060745,0.220623150467873,0.256079822778702,0.272065460681915,0.221967235207558,0.175859391689301,0.159353822469711
"DZA","Algeria",-0.907437264919281,-0.907437264919281,-0.894398003816605,-0.881358742713928,-0.795784056186676,-0.710209369659424,-0.642580479383469,-0.574951589107513,-0.481900811195374,-0.441777735948563,-0.341526746749878,-0.500463128089905,-0.52258163690567,-0.62473601102829,-0.964235186576843,-1.10480070114136,-1.21237993240356,-1.32038903236389,-1.13844060897827,-1.30188941955566,-1.25690579414368,-1.2414299249649,-1.27906346321106,-1.34690141677856,-1.38831329345703,-1.35530030727386,-1.18196296691895,-1.06357324123383
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",-1.41534507274628,-1.41534507274628,-1.43030339479446,-1.44526171684265,-1.47615486383438,-1.50704801082611,-1.40059155225753,-1.29413509368896,-1.18746745586395,-1.22671353816986,-1.24003624916077,-1.15621566772461,-1.07531261444092,-1.10149598121643,-1.05952525138855,-1.06021749973297,-1.10753154754639,-0.990437567234039,-1.0416704416275,-0.86068344116211,-0.8636714220047,-0.969250917434692,-1.04509711265564,-0.8006831407547,-0.833844542503357,-0.856853485107422,-0.670014679431915,-0.60669857263565
"ATG","Antigua and Barbuda",0.7869011759758,0.7869011759758,0.780043423175812,0.773185670375824,0.762207806110382,0.75122994184494,0.724777549505234,0.698325157165527,0.682984054088593,0.582346558570862,0.58463853597641,0.547179877758026,0.530372381210327,0.642759263515472,0.653302133083344,0.642825543880463,0.631379723548889,0.59927225112915,0.601454555988312,0.529373943805695,0.355818599462509,0.328430950641632,0.237134978175163,0.401309967041016,0.470356702804565,0.497693717479706,0.374506026506424,0.28908696770668
"ARG","Argentina",0.518067419528961,0.518067419528961,0.519706815481186,0.521346211433411,0.351819299161435,0.182292386889458,-0.34921208769083,-0.880716562271118,-0.691475629806519,-0.698035299777985,-0.525074362754822,-0.61456698179245,-0.635693550109863,-0.702629446983337,-0.830836772918701,-0.742940902709961,-0.701964378356934,-0.897686779499054,-0.928134799003601,-1.0661495923996,-0.898022353649139,-0.347571164369583,-0.196299895644188,-0.195977628231049,-0.453079700469971,-0.498344272375107,-0.631172716617584,-0.697565734386444
"ARM","Armenia",-0.28276452422142,-0.28276452422142,-0.267580151557922,-0.252395778894424,-0.212248675525188,-0.172101572155952,-0.0578839629888533,0.0563336461782455,0.167570352554321,0.109250001609325,0.0890626683831215,0.292330682277679,0.265207171440124,0.300939857959747,0.273454070091248,0.268946558237076,0.246940597891808,0.334273397922516,0.23518268764019,0.15851990878582,0.189176842570305,0.20515838265419,0.228407964110374,0.350590288639069,0.242604270577431,0.238748028874397,0.131828442215919,-0.0190788023173809
"AUS","Australia",1.3675971031189,1.3675971031189,1.39990413188935,1.43221116065979,1.50391232967376,1.57561349868774,1.49838453531265,1.42115557193756,1.57526314258575,1.71121954917908,1.59951293468475,1.62376224994659,1.68421590328217,1.76601755619049,1.81692755222321,1.69597673416138,1.85212278366089,1.77889716625214,1.79121994972229,1.85737347602844,1.77741026878357,1.88573145866394,1.9225355386734,1.89657723903656,1.86464607715607,1.81394696235657,1.83118271827698,1.89489328861237
"AUT","Austria",1.65871214866638,1.65871214866638,1.50258672237396,1.34646129608154,1.41096842288971,1.47547554969788,1.50676590204239,1.5380562543869,1.53713607788086,1.51410281658173,1.60495746135712,1.64441108703613,1.69116389751434,1.60645174980164,1.4500185251236,1.4505158662796,1.37697684764862,1.51716470718384,1.48221373558044,1.48217010498047,1.3904470205307,1.42889010906219,1.42753410339355,1.5240364074707,1.44640731811523,1.39522731304169,1.34041571617126,1.28319978713989
"AZE","Azerbaijan",-1.19630861282349,-1.19630861282349,-1.12151181697846,-1.04671502113342,-0.953290820121763,-0.859866619110107,-0.795849502086639,-0.731832385063171,-0.601958394050598,-0.621019124984741,-0.580545425415039,-0.523375689983368,-0.466508984565735,-0.367752313613892,-0.316738784313202,-0.392555356025696,-0.386364638805389,-0.488716810941696,-0.425340503454208,-0.26849365234375,-0.37079980969429,-0.395615547895432,-0.372240543365478,-0.314388334751129,-0.223895654082298,-0.336040139198303,-0.0650539621710777,-0.103344202041626
