"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",0.475580846954938,0.475580846954938,0.475580846954938,0.475580846954938,0.475580846954938,0.475580846954938,0.475580846954938,0.475580846954938,0.230306019044585,0.344128927211289,0.544066137867178,0.640267135459194,0.560206818849949,0.639821412421701,0.755064187547213,0.537768880411456,0.732042344134258,0.733195226221524,0.793642212014959,0.761312631802636,0.569516074893253,0.656174122301853,0.672530663017751,0.683415868508241,0.686732765882414,0.558662046283045,0.670033544407419,0.670033544407419
"ALB","Albania",0.0573350246257287,0.0573350246257287,0.0573350246257287,0.0573350246257287,0.0573350246257287,0.0573350246257287,0.152697046679552,0.119305761525985,0.170090035555586,0.131288620933153,0.130952784909955,0.142881018372475,0.14606817224528,0.06937235275467,0.102964247715229,0.064959729002399,0.047059939119203,0.0658217854817977,0.0427245803664708,0.0175119930854738,0.0265493931185995,0.0228335149980149,0.0190674782787527,0.014575596536551,0.0230137602871965,0.0234135829032251,0.0188522869159917,0.0188522869159917
"DZA","Algeria",0.00180726654367507,0.00180726654367507,0.00180726654367507,0.00180726654367507,0.00180726654367507,0.00180726654367507,0.00160272755006414,0.00154124682664676,0.00173942556629767,0.00162086116533738,0.00274880230246762,0.00181188418640091,0.00229352468549275,0.00126944345496387,0.00178360173074042,0.000974831338504288,0.000682498261101165,0.00110747099602295,0.000686708994407265,0.00122841209430043,0.00093120545411939,0.000698231976562638,0.000978172844028637,0.000902741880478878,0.00163896638352771,0.00144090608049089,0.0218774139598309,0.0218774139598309
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.0177881360162535,0.0177881360162535,0.0177881360162535,0.0177881360162535,0.0177881360162535,0.0177881360162535,0.0495425222324502,0.0442378827320048,0.035989039216366,0.0668144571144871,0.105201771621694,0.202812645593922,0.0934208269021098,0.0861887516755387,0.132546650492316,0.11242634136073,0.0990859691016245,0.0753364653302591,0.0888607201292997,0.109784055477339,0.0924748379958887,0.126112268025199,0.107866977760358,0.117950502432774,0.136758206274903,0.191396327730241,0.167731973997204,0.167731973997204
"ATG","Antigua and Barbuda",0.012078767784248,0.012078767784248,0.012078767784248,0.012078767784248,0.012078767784248,0.012078767784248,0.0025291778780197,0.00474841856506753,0,0.00149225527881547,0.00536990603984289,0.00483588054151204,0.00494144496569976,0.00649800994074102,0.000957407996609682,0.00440816263980701,0.00184925024553365,0,0.00814947138705493,0,0,0.000469255907884274,0.000790992086805156,0.00336122452798286,0.00160934337777034,0.00469932554961072,0.00373749141743189,0.00373749141743189
"ARG","Argentina",0.00106066844771693,0.00106066844771693,0.00106066844771693,0.00106066844771693,0.00106066844771693,0.00106066844771693,0.00695165437914269,0.0681302456476775,0.0118943775598793,0.217829127621001,0.0409706113380526,0.01129707539579,0.00794499230436283,0.0320576251586607,0.00996910936231378,0.0109428176308196,0.0200949574626658,0.0180422261880126,0.015442881542264,0.018298611328899,0.00983029991907413,0.00976009921336811,0.0153315542417751,0.00970664828460231,0.00787650615911396,0.00966886942884972,0.0436200307764537,0.0436200307764537
"ARM","Armenia",0.442578926325854,0.442578926325854,0.442578926325854,0.442578926325854,0.442578926325854,0.442578926325854,0.623696906348094,0.274620570091082,0.181117980022239,0.189083015472548,0.40448527852003,0.400675913739447,0.423185796533798,0.203974168705734,0.158954403117032,0.12917209665066,0.109086355080316,0.102506543186583,0.0716853190527793,0.0529848010390108,0.037401036027537,0.064759201269902,0.0446734596995581,0.0422493184755511,0.0346305889143861,0.0380936478058247,0.0308212241338036,0.0308212241338036
"AUS","Australia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AUT","Austria",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
