"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",0.0906141388011602,0.0906141388011602,0.093333996482849,0.0960538541645398,0.0943322396089563,0.0926106250533727,0.119227257466759,0.145843889880148,0.214872582716094,0.205275949550758,0.179147102811225,0.170028466307092,0.166184419047014,0.186333182754938,0.174973464572701,0.204289514642567,0.20036781654148,0.268466635833047,0.268365510254823,0.282026413944353,0.30288877187732,0.239321757690078,0.233365078546375,0.279239036872625,0.284077973724919,0.229521716162937,0.244871383945811,0.252771152580312
"ALB","Albania",0.410744195930264,0.410744195930264,0.413997723068572,0.41725125020688,0.419791572791334,0.422331895375788,0.432684018323331,0.443036141270874,0.407611121470854,0.467583672795982,0.425338970245935,0.475288564506121,0.511572170162938,0.532000421104667,0.552560075371382,0.550942703763553,0.56098497021684,0.552371075987488,0.555078883382795,0.560007326526887,0.539245427007831,0.54169609864982,0.548434880346855,0.555459167040751,0.558626066140379,0.548701155660841,0.539566775850173,0.536296873665671
"DZA","Algeria",0.324955934092384,0.324955934092384,0.327539129364033,0.330122324635683,0.347075442137464,0.364028559639246,0.377426452987044,0.390824346334842,0.409258544993277,0.417207288211581,0.437067913690051,0.405581182537289,0.401199306375833,0.380961603170572,0.313703753350699,0.285856456657982,0.264544040307399,0.243146463089211,0.279192087398194,0.246811403299953,0.255723065360469,0.25878897467638,0.251333431199843,0.237894120527709,0.229690054117535,0.236230224541293,0.270569915608082,0.294023988441926
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",0.224334814745119,0.224334814745119,0.221371436185368,0.218408057625614,0.212287846472006,0.206167635318398,0.227257620268117,0.248347605217834,0.269479426683625,0.261704423679614,0.259065074427668,0.275670687884428,0.291698312690678,0.286511151492067,0.294825931753412,0.294688791110546,0.285315451345984,0.308512825330573,0.298363130662749,0.334218288416761,0.333626342452678,0.312710091813145,0.29768427621481,0.34610488928237,0.339535316396003,0.334977037267113,0.371991490431375,0.3845349824596
"ATG","Antigua and Barbuda",0.660619666464132,0.660619666464132,0.659261083760129,0.657902501056127,0.655727687096962,0.653552873137796,0.648312415547625,0.643071957957454,0.640032747022251,0.620095551154711,0.6205496125582,0.613128714393027,0.609798997680677,0.632063853080074,0.634152490664895,0.632076983818396,0.629809463540379,0.623448683563187,0.623881017845712,0.609601198222381,0.575218318598566,0.569792578261089,0.551706022394238,0.584230568963393,0.597909350294846,0.603325059551204,0.578920466503958,0.561998180259153
"ARG","Argentina",0.607361273749632,0.607361273749632,0.607686052879278,0.608010832008923,0.57442602112509,0.540841210241258,0.435545378308379,0.3302495463755,0.367739882529958,0.366440352723749,0.400705474894406,0.382976179612629,0.378790815813716,0.365530210711508,0.340131182688434,0.357544147620483,0.365661966807004,0.326887593228241,0.320855565846023,0.293513590030764,0.32682111296138,0.435870460023608,0.465838663208653,0.465902507290865,0.414968267067503,0.406000946971843,0.379686433717922,0.366533377864484
"ARM","Armenia",0.448709240157236,0.448709240157236,0.451717401383432,0.454725562609627,0.462679066015778,0.47063256942193,0.49326010833048,0.51588764723903,0.537924642409375,0.526370854689676,0.522371561836614,0.562640789382201,0.557267377162415,0.564346344761421,0.558901162193147,0.558008183425645,0.553648604131667,0.570950019781126,0.551319256024647,0.536131667840875,0.542205083026886,0.545371170311532,0.5499771221682,0.574182543051818,0.552789538566017,0.552025582291565,0.530843847488647,0.500947760780477
"AUS","Australia",0.77566076898138,0.77566076898138,0.782061082872153,0.788461396762923,0.802666045271005,0.81687069377909,0.801570939333343,0.786271184887597,0.816801285074185,0.843735475891965,0.821605387683631,0.826409395827334,0.838385809998406,0.854591455497944,0.864677185049323,0.840715736708104,0.871649677947388,0.857143022457909,0.859584277046109,0.872689887479963,0.856848454653798,0.878307859700989,0.885599080017019,0.880456506649255,0.874130655380656,0.864086703304261,0.867501262062331,0.880122900876718
"AUT","Austria",0.833333286100461,0.833333286100461,0.802403430504575,0.771473574908689,0.784253018747293,0.797032462585898,0.803231363703692,0.809430264821486,0.809247969553313,0.804684872671515,0.822683997540868,0.830500116759658,0.839762270344331,0.822980029564,0.7919891963308,0.792087724101082,0.777518981001805,0.805291460825812,0.798367358004762,0.798358714389249,0.780187543784872,0.787803466477129,0.787534829519561,0.806652806652806,0.791273783640195,0.781134562861662,0.770275890981997,0.758940899208074
