"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",-1.78807544708252,-1.78807544708252,-1.76148110628128,-1.73488676548004,-1.7577737569809,-1.78066074848175,-1.72706699371338,-1.67347323894501,-1.5582937002182,-1.6939252614975,-1.66296553611755,-1.87900483608246,-1.85256004333496,-1.90330755710602,-1.87611877918243,-1.87005805969238,-1.9225001335144,-1.6518931388855,-1.60911154747009,-1.43704450130463,-1.51520264148712,-1.52071392536163,-1.58373689651489,-1.68858671188354,-1.74131882190704,-1.83137428760529,-1.87635684013367,-1.65844225883484
"ALB","Albania",-0.684481799602508,-0.684481799602508,-0.807076752185821,-0.929671704769134,-0.975169688463212,-1.02066767215729,-0.891494542360307,-0.762321412563324,-0.716323494911194,-0.701032340526581,-0.763833165168762,-0.703135848045349,-0.661545991897583,-0.600079298019409,-0.49437016248703,-0.385760486125946,-0.442926466464996,-0.519839763641357,-0.518606007099152,-0.310979843139648,-0.318997442722321,-0.321364849805832,-0.412762373685837,-0.414187848567963,-0.425378829240799,-0.376249194145203,-0.280372351408005,-0.16577909886837
"DZA","Algeria",-1.21819484233856,-1.21819484233856,-1.20827847719193,-1.19836211204529,-1.22210323810578,-1.24584436416626,-0.941288769245148,-0.636733174324036,-0.605380773544312,-0.616287350654602,-0.773644506931305,-0.775204539299011,-0.791886448860168,-0.767772257328033,-0.82556688785553,-0.816793382167816,-0.845334827899933,-0.812617719173431,-0.693158984184265,-0.804205596446991,-0.942101240158081,-0.917128682136536,-0.925527453422547,-0.807303428649902,-0.861796259880066,-0.800302982330322,-0.832210958003998,-0.832472681999207
"AND","Andorra",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AGO","Angola",-1.63046932220459,-1.63046932220459,-1.57890397310257,-1.52733862400055,-1.56442016363144,-1.60150170326233,-1.61742275953293,-1.63334381580353,-1.48285591602325,-1.52091634273529,-1.46479499340057,-1.31127274036407,-1.3751335144043,-1.37856388092041,-1.23628926277161,-1.27295327186584,-1.27705323696136,-1.30477690696716,-1.29079580307007,-1.07478952407837,-1.030846118927,-1.00386559963226,-1.03973150253296,-1.00093221664429,-1.02519094944,-0.95099937915802,-0.984480023384094,-1.02190458774567
"ATG","Antigua and Barbuda",1.05084490776062,1.05084490776062,1.05220401287079,1.05356311798096,1.04423332214355,1.03490352630615,1.034727871418,1.03455221652985,1.03794968128204,0.908433735370636,0.659244239330292,0.921211838722229,0.893503189086914,0.937939405441284,0.972667455673218,0.952869892120361,0.9420947432518,0.945719003677368,0.831776916980743,-0.175930172204971,0.553204715251923,0.473494410514832,0.406978100538254,0.376565635204315,0.363741606473923,0.407973527908325,0.303531020879745,0.391315579414368
"ARG","Argentina",0.0755526423454285,0.0755526423454285,0.0183355323970318,-0.0388815775513649,-0.126643035560846,-0.214404493570328,-0.487751290202141,-0.761098086833954,-0.777115821838379,-0.767380177974701,-0.557991087436676,-0.57701563835144,-0.60147225856781,-0.699731647968292,-0.694468080997467,-0.59809422492981,-0.563123285770416,-0.623034238815308,-0.656233191490173,-0.866434514522552,-0.748842358589172,-0.320517688989639,-0.238357037305832,-0.219662562012672,-0.427303701639175,-0.487334787845612,-0.476669818162918,-0.48068231344223
"ARM","Armenia",-0.469098508358002,-0.469098508358002,-0.424977645277977,-0.380856782197952,-0.440936520695686,-0.50101625919342,-0.469773814082145,-0.438531368970871,-0.302864640951157,-0.481950610876083,-0.388776749372482,-0.544567346572876,-0.496518045663834,-0.337751358747482,-0.468710690736771,-0.48135831952095,-0.437706410884857,-0.418281972408295,-0.340971231460571,-0.41779625415802,-0.46325758099556,-0.160720765590668,-0.20994122326374,-0.19733352959156,-0.177528098225594,-0.125852257013321,-0.119232147932053,-0.168567225337029
"AUS","Australia",1.71339905261993,1.71339905261993,1.73510092496872,1.7568027973175,1.73943483829498,1.72206687927246,1.74455672502518,1.76704657077789,1.84277212619781,1.79539239406586,1.71280241012573,1.75673854351044,1.74388742446899,1.75908350944519,1.73300874233246,1.75771832466125,1.73315370082855,1.75977957248688,1.77010262012482,1.91871964931488,1.79047870635986,1.71689772605896,1.64458847045898,1.67455554008484,1.69447183609009,1.61424505710602,1.63928818702698,1.51008522510529
"AUT","Austria",1.80815303325653,1.80815303325653,1.8057205080986,1.80328798294067,1.80781030654907,1.81233263015747,1.83512264490127,1.85791265964508,1.84791743755341,1.81666433811188,1.84724950790405,1.8997688293457,1.94182562828064,1.91069889068604,1.77744269371033,1.80120265483856,1.79896306991577,1.85712373256683,1.83403825759888,1.93850040435791,1.81485080718994,1.76159679889679,1.79901742935181,1.85344958305359,1.86225032806396,1.77016341686249,1.75251877307892,1.70585024356842
"AZE","Azerbaijan",-1.20116150379181,-1.20116150379181,-1.16138607263565,-1.12161064147949,-1.13362342119217,-1.14563620090485,-1.05491670966149,-0.964197218418121,-0.884644746780396,-0.900518476963043,-0.792612433433533,-0.885929226875305,-0.880020380020142,-0.836160480976105,-0.879176020622253,-0.891145050525665,-0.938726484775543,-0.879532694816589,-0.756104469299316,-0.696949005126953,-0.717284381389618,-0.538908779621124,-0.584700107574463,-0.619775176048279,-0.610212206840515,-0.730720102787018,-0.606355965137482,-0.624645590782166
