"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",0.309357466713287,0.309356647291192,0.311054383227164,0.31275216196036,0.311233057769361,0.309714554175146,0.315902570206643,0.322106900060172,0.325739889472392,0.32141777676974,0.268686921637731,0.234549075405413,0.228406175178592,0.222309237353654,0.222489592235432,0.221522090831761,0.211899619463762,0.2273263819519,0.229081439111369,0.245571497471071,0.244570881786212,0.25577006269911,0.246029862379243,0.241010608449765,0.248741122917785,0.237494551327684,0.247010486108857,0.250170592353827
"ALB","Albania",0.333185966038775,0.333750661793677,0.330339282416375,0.326430691747075,0.327659147699626,0.328646844844129,0.334580326235719,0.340816531476156,0.338947414497456,0.347197530640333,0.336162101133567,0.323886902732853,0.336992045273155,0.350108755620324,0.370361512831976,0.371603712279731,0.370484428633162,0.377778421108591,0.390705632284433,0.414396240215076,0.419362853619532,0.413485078670565,0.41457043705833,0.416876485420098,0.410337697947734,0.410519819662804,0.415554362758353,0.421475226292757
"DZA","Algeria",0.30050726435476,0.301637545441343,0.298161338692809,0.294991705374665,0.298912376710645,0.302998238584967,0.309000679483769,0.315359750809228,0.320747349827276,0.329537968406192,0.330455730674016,0.297265816304416,0.297477329100093,0.300440670098175,0.293300561885424,0.28222151112325,0.275526206193765,0.275895596026477,0.288822661673413,0.286183387074859,0.290977146251331,0.300840096034062,0.323634146031487,0.324980497307336,0.325884378156293,0.32831235970935,0.332142729231056,0.337639983908903
"AND","Andorra",0.122890229735319,0.126098131578576,0.129677086492562,0.136493795470603,0.141061488596856,0.145331141658094,0.148170371125402,0.148863478145121,0.160754385965052,0.17611962490643,0.191590215352107,0.21188250098405,0.241196910541611,0.248641639526033,0.26279833128867,0.270970567904125,0.275343021018129,0.279292678282187,0.285358113461997,0.285908434241395,0.29170049452409,0.298304111327832,0.302246481479772,0.303512849371668,0.343245130326586,0.350236957725623,0.352095189867167,0.397004791938974
"AGO","Angola",0.190139264993171,0.190138786792574,0.188786901821679,0.187430634419517,0.188144380561287,0.188915649675713,0.196850459988442,0.204807719645277,0.217630267339467,0.217220088024466,0.208659621259523,0.186516486611745,0.189483191326802,0.196235930353832,0.203915058422942,0.189723493411803,0.187814369945885,0.200504178236686,0.20931229379361,0.216402585477909,0.211777055711124,0.239973525997043,0.242696463945701,0.254305318838081,0.257704777462856,0.260157018433632,0.266714008040076,0.270459219372873
"ATG","Antigua and Barbuda",0.457270267684956,0.457783918580058,0.458588646546566,0.45937123498963,0.460625033348905,0.462766273490892,0.463583947771695,0.466756796716936,0.470105524182746,0.471185941076215,0.484756979700625,0.463616901058265,0.46673275425351,0.47415303001231,0.476727719891437,0.487170459141191,0.480782760496599,0.489363987849389,0.483123348159701,0.4575407018195,0.464268451146735,0.457376894031803,0.438820191864929,0.451555912453947,0.453211328620377,0.451754052140003,0.448117282257268,0.44956946698342
"ARG","Argentina",0.382313208801848,0.3852853127111,0.379622806794584,0.375364078422912,0.375737261562847,0.377439897741005,0.350960435567107,0.332445149228508,0.342285528660143,0.345715290213933,0.36817524634505,0.344259136889262,0.355768701483784,0.348962181407906,0.345288411063446,0.35388051094116,0.357222254261292,0.351446082772068,0.340572044300659,0.332769621942097,0.335900456363265,0.372239340476144,0.376074104707213,0.379087947975472,0.376781771276085,0.381977892075569,0.376861177718186,0.375826319815823
"ARM","Armenia",0.377558922331246,0.373510331661701,0.365635109287378,0.374135856277536,0.380407416980934,0.382935948844654,0.391268816220468,0.409177750709274,0.421604396638685,0.409100026675112,0.432076092515538,0.41472179511879,0.422382796099275,0.440638273438127,0.429615814239627,0.430811706469723,0.430932843074388,0.440857638975708,0.456738520011683,0.470756778638644,0.478555182032779,0.489311126250914,0.48757436834251,0.499079327784766,0.510610348402949,0.50443459505516,0.504011207439762,0.501353573154294
"AUS","Australia",0.586235986811625,0.589630037030855,0.59171517696211,0.59582199321322,0.602889904233758,0.611086936780276,0.616697262405602,0.619514731121398,0.624422636841199,0.633602617147096,0.638569234644882,0.682435601829044,0.689627439768231,0.697647610365231,0.689414121641658,0.696457700851033,0.700222451731808,0.703723205222497,0.714300167108333,0.715788780552754,0.712159487518439,0.711084835651538,0.696643989429796,0.700983121598685,0.699044908477994,0.686581181671684,0.699247102513361,0.696994032178667
"AUT","Austria",0.604970369209063,0.611505094966368,0.61307504271578,0.614049977954145,0.618109776738878,0.621912432381811,0.630363562550384,0.636964695112078,0.634368360381827,0.640394170188671,0.649697579046888,0.679618458308115,0.691132045297912,0.688329484948296,0.671798633452344,0.678966257378283,0.67949392417089,0.684736619539404,0.699588068223295,0.712948428909604,0.708937770643934,0.692095286989413,0.695271261544384,0.695418506045543,0.6906719265155,0.686400454045337,0.684133576029959,0.678961147084408
