"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan","0.997208973959239","0.997208927438971","0.997209220840512","0.996690378294164","0.997208973959239","0.997209205470682","0.989768902301407","0.986317847811913","0.988777215289428","0.987772503825442","0.988758404577722","0.988451870508902","0.990543788102187","0.992070421611072","0.992172733124363","0.992865253899986","0.987368370243477","0.990571278830734","0.980832705423532","0.95949440902464","0.949279727584197","0.947029035063422","0.92287737301356","0.934736791296108","0.96767481068669","0.976720863318269","0.982001334232397","0.982001334232397"
"ALB","Albania","0.921928925798101","0.949260948513793","0.956270908072598","0.92310369290953","0.944949801704434","0.922287983797178","0.924517354547303","0.925004016409863","0.93549760565405","0.922761461566481","0.91271952432073","0.920089286728488","0.922318708657256","0.923784446072484","0.922873699260098","0.911033990699078","0.911489364105271","0.926061313103449","0.92014145882294","0.919686085416747","0.914676977948623","0.911944737511464","0.909667870480499","0.920596832229132","0.90101577576283","0.923329072666291","0.921052205635325","0.930159673759187"
"DZA","Algeria","0.975382414045951","0.980173754597884","0.975275902710811","0.977097396335584","0.972999035679846","0.971177542055073","0.969356048430301","0.970491486068112","0.976334630112433","0.96480231436837","0.982396459314089","0.966730954676952","0.96195984325568","0.96848945603172","0.96356492413807","0.965471981142183","0.946534171147684","0.938223921840205","0.937736781000488","0.931881495767706","0.946453444765885","0.948274938390656","0.937801350048216","0.938256723454409","0.938256723454409","0.937801350048216","0.937801350048216","0.938256723454409"
"AND","Andorra","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059","0.485294117647059"
"AGO","Angola","0.99237123866167","0.99681782603979","0.99681782603979","0.996428283103503","0.996428283103503","0.997640194460843","0.996774543491314","0.995908892521785","0.997337216621508","0.994642665809494","0.99499995900378","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494","0.994642665809494"
"ATG","Antigua and Barbuda","0.971735647167454","0.971735647167454","0.971735647167454","0.971735647167454","0.971735647167454","0.971735647167454","0.96683368638314","0.96683368638314","0.946923714083971","0.970588235294118","0.955872168812123","0.962797376568356","0.963954972570746","0.957895415784042","0.945776302210635","0.957321709847374","0.957321709847374","0.937671432839064","0.927835261528434","0.938049942968878","0.949216840475803","0.902947796154473","0.948091494215415","0.948091494215415","0.932509776763891","0.95389135571126","0.951943641029819","0.951943641029819"
"ARG","Argentina","0.931652021026846","0.932062969561256","0.932472095609503","0.932873870434094","0.933275294000555","0.933674946410057","0.934068852806163","0.93445497560319","0.93445497560319","0.929553014818876","0.929553014818876","0.929553014818876","0.924651054034562","0.924651054034562","0.924651054034562","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249","0.919749093250249"
"ARM","Armenia","0.936391761777899","0.928838050421567","0.92684523989727","0.911002013860506","0.939912942948397","0.931557597798061","0.948825521345786","0.860041951337748","0.899349941848438","0.868318956274062","0.892099996720302","0.84642532558493","0.84387474589564","0.845534784943549","0.847356278568321","0.840070304069231","0.835971943413494","0.83232895616395","0.828685968914404","0.82504298166486","0.820944621009122","0.817301633759578","0.81320327310384","0.809560285854295","0.817757007165771","0.80728341882333","0.782693254888904","0.784514748513676"
"AUS","Australia","0.916988106718097","0.911978999249973","0.911978999249973","0.90696989178185","0.918354226936676","0.921086467373835","0.92472945462338","0.934747669559628","0.922452587592414","0.921997214186221","0.927006321654345","0.918809600342869","0.922452587592414","0.905148398157077","0.922452587592414","0.91152362584378","0.917898853530484","0.916077359905711","0.920175720561449","0.915166613093325","0.91152362584378","0.890121075752705","0.897862423657988","0.898773170470374","0.897407050251795","0.897862423657988","0.89968391728276","0.89968391728276"
"AUT","Austria","0.842253294760527","0.83678881388621","0.832690453230472","0.843164041572913","0.840431801135755","0.835878067073824","0.848173149041037","0.845092681881496","0.830172506160934","0.827547412407586","0.824359798564234","0.823904425158041","0.820261437908497","0.796582020786457","0.81935069109611","0.813886210221794","0.821172184720883","0.817073824065145","0.831645773063324","0.827895639129969","0.81913639772849","0.823234758384228","0.78953712632594","0.768134576234865","0.7790635379835","0.756294867673845","0.749919639987143","0.732160077145612"
"AZE","Azerbaijan","0.928332173506633","0.961710239342244","0.954828314134488","0.969501098068006","0.967856361225901","0.99239756621205","0.97603676288795","0.963787801669114","0.970410031586012","0.955607400007064","0.962247691528382","0.955921362909648","0.96188336953615","0.946238475267522","0.953479301954196","0.966441518575703","0.943885870936328","0.941692010741562","0.942147384147755","0.941236637335368","0.941692010741562","0.941692010741562","0.942147384147755","0.942147384147755","0.942147384147755","0.942147384147755","0.942147384147755","0.942147384147755"
"BHS","Bahamas","0.940994853620118","0.927761833626757","0.940994853620118","0.940994853620118","0.940994853620118","0.947011127858346","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757","0.927761833626757"
"BHR","Bahrain","0.876445870340846","0.882847709988017","0.905857372981002","0.894714030509507","0.880570842957052","0.902161161810519","0.892571708319995","0.959752591713709","0.919314111032019","0.862740314887603","0.864615032433315","0.872543994111387","0.841863679133753","0.891044007002606","0.869641456911531","0.892865500627378","0.897419234689309","0.888311766565447","0.878748925035392","0.868730710099145","0.858257121756704","0.84732816000807","0.869179224522246","0.854463158040252","0.825983241142745","0.821741551392052","0.821741551392052","0.834122331228471"
"BGD","Bangladesh","0.990625459046025","0.989329099340025","0.988925609288565","0.98897924104044","0.986759801391442","0.983150895822954","0.982287033131112","0.977780571701293","0.970998889053101","0.96338051963322","0.956877808532572","0.949287598226824","0.941090876915349","0.933349529010066","0.926063554510977","0.928795794948135","0.919232953418081","0.927429674729557","0.916500712980922","0.913313099137571","0.927429674729557","0.922420567261433","0.918322206605694","0.917866833199501","0.918777580011888","0.918322206605694","0.918322206605694","0.918322206605694"
"BRB","Barbados","0","0","0.0487249544626594","0.101833666348788","0.0572425500406178","0.0690822586016377","0.0809219671626577","0.382547956117645","0.370454228665566","0.0469034608378871","0.179678236430881","0.203251142217783","0.239462552159807","0.130222051299517","0.483997519413287","0.454903368754068","0.29710402696416","0.0978760331047636","0.058743169398907","0.265389350569406","0.331685285258011","0.34790512465374","0.22269880328878","0.415093594372039","0.483354036424827","0.492187539419443","0.552310862358657","0.552310862358657"
"BLR","Belarus","0.955560912889746","0.955560912889746","0.955560912889746","0.956927033108325","0.957382406514518","0.957382406514518","0.955560912889746","0.957837779920711","0.955105539483553","0.951917925640202","0.946346298082074","0.944069431051109","0.946239151398264","0.953873352619736","0.95432872602593","0.962873674059788","0.965605914496946","0.97061502196507","0.972436515589842","0.975168756027001","0.978811743276546","0.981543983713704","0.984731597557055","0.98382085074467","0.957409193185471","0.954445972680688","0.957409193185471","0.956498446373084"
"BEL","Belgium","0.457810993249759","0.457810993249759","0.457810993249759","0.457810993249759","0.457810993249759","0.490328207124275","0.507339547840995","0.484864282074803","0.496651666130933","0.496764342006356","0.49591916351818","0.5259027108111","0.61003964427301","0.622790099646416","0.67515804135862","0.718418514946962","0.626888460302154","0.602298296367727","0.621423979427837","0.549930354655523","0.590110361084324","0.5983070823958","0.61606664523733","0.616522018643523","0.653862637951355","0.670256080574306","0.672077574199079","0.700766098789243"
"BLZ","Belize","0.936493468578568","0.950473731736462","0.937662097387431","0.90948515832926","0.895764590462224","0.870920407636739","0.912038828689371","0.495098039215687","0.495098039215687","0.880128557655749","0.815853973168214","0.868788529954918","0.880128557655749","0.919429111672369","0.748722740481234","0.897960967628048","0.759586660148824","0.750324194774863","0.561234329797492","0.62589735347691","0.585369120325726","0.512509375334833","0.53573341905068","0.490196078431372","0.599941069323904","0.522527590271081","0.602673309761063","0.53117968498875"
"BEN","Benin","0.99474002027435","0.99476619650797","0.994786745822102","0.99480272190652","0.99480272190652","0.99480272190652","0.99480272190652","0.99480272190652","0.997756968009394","0.999488269948452","0.999098727012164","0.999704682690834","0.998839031721305","0.999185292109116","0.99182725886812","0.989900761122206","0.993861538646512","0.98767213421438","0.993342148064795","0.984998800337893","0.999488269948452","0.981266317039865","0.999661400142357","0.975194878769265","0.975194878769265","0.975194878769265","0.975194878769265","0.975194878769265"
"BTN","Bhutan","0.994572787975662","0.994589000641167","0.997034238782172","0.996563385938778","0.996482504122774","0.994574564517841","0.995235029627288","0.995235029627288","0.994212797068518","0.995005640658231","0.996470718947987","0.995155231104375","0.993766642361385","0.992151517353449","0.992151517353449","0.991696143947256","0.99078539713487","0.991240770541063","0.992151517353449","0.993062264165836","0.989874650322484","0.986687036479132","0.960235171088015","0.950310737325591","0.959715780506298","0.957465087985522","0.950453315132337","0.950453315132337"
"BOL","Bolivia, Plurinational State of","0.98689762358665","0.985348204219633","0.98492639011311","0.990314513760654","0.991167691839715","0.987967854794807","0.985197771692313","0.98463509856212","0.984938076401455","0.984981358949931","0.982362340428395","0.983076926816967","0.980176996069045","0.978965084711704","0.978965084711704","0.977460379644082","0.977460379644082","0.977460379644082","0.977460379644082","0.972558418859768","0.972992093021954","0.975199502994253","0.97424728692777","0.976844239836357","0.980696386650762","0.974506982218629","0.971780181664613","0.971780181664613"
