"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,0.977272727272727,0.973835578002245,0.973835578002245,0.973835578002245,0.973835578002245,0.973835578002245,0.98074494949495,0.978009259259259,0.97790404040404,0.972783389450056,0.971906565656566,0.971415544332211,0.971836419753087,0.9834455667789,0.986637205387205,0.987724466891134,0.987338664421998,0.987724466891134,0.97608024691358,0.979236812570146,0.977833894500561,0.977833894500561,0.977833894500561
"AGO","Angola",0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.968399270482604,0.965874017957351,0.965874017957351,0.965874017957351,0.965874017957351,0.965874017957351,0.951879910213244,0.951879910213244,0.951879910213244,0.951879910213244,0.951879910213244,0.951879910213244,0.951879910213244,0.951879910213244,0.949039001122335,0.981130751964085,0.981130751964085,0.981130751964085,0.981130751964085,0.981130751964085
"ALB","Albania",0.804398148148148,0.803556397306397,0.802223625140292,0.817515432098765,0.816498316498317,0.816393097643098,0.823618125701459,0.8327721661055,0.833228114478115,0.83270202020202,0.831439393939394,0.811412738496072,0.809659090909091,0.809659090909091,0.80976430976431,0.81618265993266,0.811447811447812,0.801592312008979,0.806221941638608,0.806221941638608,0.806221941638608,0.831614758698092,0.831614758698092,0.798505892255892,0.765817901234568,0.732042648709315,0.732042648709315,0.732042648709315
"AND","Andorra",0.835332491582492,0.835332491582492,0.82263608305275,0.814849887766554,0.806537598204265,0.798295454545455,0.801381874298541,0.793560606060606,0.784757295173962,0.792333052749719,0.773604096520763,0.782652918069585,0.765326879910213,0.765326879910213,0.728745791245791,0.728745791245791,0.728745791245791,0.728745791245791,0.728745791245791,0.728745791245791,0.722327441077441,0.722327441077441,0.722327441077441,0.722327441077441,0.722327441077441,0.722327441077441,0.722327441077441,0.722327441077441
"ARE","United Arab Emirates",0.817515432098765,0.818742985409652,0.820987654320988,0.794577721661055,0.81986531986532,0.828002244668911,0.811412738496072,0.807835297418631,0.796682098765432,0.814288720538721,0.83273709315376,0.845889450056117,0.84101430976431,0.843960437710438,0.848274410774411,0.858620931537598,0.845503647586981,0.836595117845118,0.81527076318743,0.784827441077441,0.740495230078563,0.71412037037037,0.704720819304153,0.697495791245791,0.69205948372615,0.678661616161616,0.678661616161616,0.678661616161616
"ARG","Argentina",0.869212962962963,0.869212962962963,0.869212962962963,0.869212962962963,0.869212962962963,0.869212962962963,0.873056958473625,0.873056958473625,0.873056958473625,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.873839085297419,0.715530303030303,0.715530303030303,0.714320286195286,0.772516835016835,0.77209595959596,0.77209595959596,0.768956930415264,0.674943883277217,0.674943883277217,0.674943883277217
"ARM","Armenia",0.710051907968575,0.710051907968575,0.710051907968575,0.710051907968575,0.710051907968575,0.710051907968575,0.726957070707071,0.73895202020202,0.748807519640853,0.751262626262626,0.743406285072952,0.738566217732884,0.735058922558923,0.731130751964085,0.730990460157127,0.725799663299663,0.721310325476992,0.718469416386083,0.71875,0.718153759820427,0.722152076318743,0.722152076318743,0.666596520763188,0.666596520763188,0.666596520763188,0.666596520763188,0.666596520763188,0.666596520763188
"ATG","Antigua and Barbuda",0.865214646464646,0.851851851851852,0.851851851851852,0.851851851851852,0.886153198653199,0.886153198653199,0.886153198653199,0.886153198653199,0.886153198653199,0.886153198653199,0.886153198653199,0.886153198653199,0.822530864197531,0.865179573512907,0.865179573512907,0.865179573512907,0.865179573512907,0.865179573512907,0.816813973063973,0.812991021324355,0.819023569023569,0.819514590347924,0.735795454545455,0.73439253647587,0.565060325476992,0.565060325476992,0.565060325476992,0.565060325476992
"AUS","Australia",0.10662177328844,0.517080527497194,0.552925084175084,0.557098765432099,0.55972923681257,0.562044051627385,0.541877104377104,0.563622334455668,0.561377665544332,0.549523007856341,0.562570145903479,0.560395622895623,0.539351851851852,0.535493827160494,0.5146955667789,0.517396184062851,0.504068462401796,0.528023288439955,0.463033108866442,0.454405162738496,0.449670314253648,0.440831930415264,0.310711279461279,0.30054012345679,0.261609147025814,0.283529741863075,0.338945005611672,0.338945005611672
"AUT","Austria",0.699530022446689,0.692655723905724,0.685465768799102,0.677995230078563,0.672944725028058,0.66540404040404,0.659827441077441,0.653829966329966,0.650638327721661,0.639134399551066,0.632610830527497,0.622650112233446,0.617143658810325,0.609532828282828,0.60206228956229,0.596170033670034,0.591084455667789,0.588173400673401,0.583298260381594,0.577721661054994,0.575827721661055,0.576213524130191,0.571513748597082,0.568707912457912,0.442550505050505,0.437149270482604,0.433396464646465,0.433396464646465
