"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"AFG","Afghanistan",0.507458228657295,0.510149462527479,0.512881040613208,0.515548502006042,0.518008357798607,0.520030655505116,0.521507956431205,0.522324548750155,0.522553436434235,0.522186835483678,0.519148932945323,0.515330556872664,0.520011031026722,0.522080773675636,0.516548006627276,0.513224293634917,0.50638242326095,0.498244751194333,0.49270905393495,0.486406998243378,0.481979216436198,0.479199563058398,0.475184331019886,0.471155375734215,0.46709105761624,0.462248651639274,0.458286011418308,0.455249732602027
"ALB","Albania",0.383030626325219,0.382747725619939,0.381654654258711,0.379671834032527,0.376937187135706,0.373658340667509,0.369934221457808,0.365832349143651,0.361518510723115,0.356924661789039,0.351909264355673,0.346611841897164,0.341170031015594,0.335807058263929,0.330640600039276,0.325930583842003,0.322098568116017,0.319371321346812,0.317808815613641,0.317100608785681,0.317001103736868,0.317652373446884,0.31844354030677,0.319334149689279,0.32102310340694,0.322936318399804,0.325159648440647,0.328018017669363
"DZA","Algeria",0.431951330749025,0.422876876761667,0.412761253372274,0.402258340806682,0.391457002728441,0.380808329044897,0.370619399185323,0.361058575251736,0.3523812407167,0.344777033881012,0.338547767713509,0.333423109299827,0.329194364584154,0.326179324392653,0.324427155313355,0.324019793038853,0.324993884350262,0.327354102611843,0.331258946480791,0.336340561479772,0.34193977872959,0.347749950770747,0.353500340062581,0.358784708863192,0.363276282231355,0.366645527469533,0.368940765123684,0.370310328489769
"AND","Andorra",0.264534583449208,0.266261350793094,0.26976593178937,0.273427372651894,0.276886756530348,0.27995007375468,0.280020642878207,0.27740883716663,0.274870615296147,0.272053136799964,0.268435524988882,0.268042457975205,0.270543761233745,0.271908487278943,0.272429995125386,0.271443452484987,0.272412937967194,0.275881006864988,0.278765246999643,0.280432551677918,0.280916573164867,0.281043003563526,0.278798426252599,0.276056976410913,0.275146378842854,0.27529601029601,0.276102689981527,0.277629534976949
"AGO","Angola",0.491622941719897,0.491477836925259,0.491031726808412,0.490325384541699,0.489561191254164,0.488688282379315,0.487752549030753,0.486837438514203,0.485919309900483,0.485076254087061,0.484396977146396,0.483897343168071,0.483546331929263,0.483408149045512,0.483421321101416,0.483435256067454,0.483375864775592,0.483322956488615,0.483299538509233,0.483209392511038,0.483063647424546,0.482644206240799,0.481901495162243,0.481054794800447,0.480015848628598,0.478965768895426,0.477735746787232,0.476151864058395
"ATG","Antigua and Barbuda",0.367671569344133,0.364680936416516,0.361603538456138,0.357906630656452,0.353828856287506,0.350549596962227,0.347582496883815,0.343629768767407,0.339252893070081,0.334604324748863,0.329326772590117,0.324332008578969,0.319866366723363,0.315972180514348,0.31263936782459,0.308786977069841,0.30460976144081,0.300619339827087,0.29709481677345,0.294527993186606,0.292209849845176,0.290362117606788,0.289473106596868,0.288593240964579,0.288156844864926,0.288871622204955,0.290137793058319,0.291655557096083
"ARG","Argentina",0.386408244007703,0.385095371315256,0.383629322567149,0.382106159834925,0.380654590339337,0.379221180804334,0.377666568815764,0.375992793248035,0.374150943788095,0.372260706381178,0.370429539288855,0.368587319294886,0.366708386297897,0.364811411119729,0.363042611593648,0.361534818277794,0.360428438895838,0.35976348413254,0.359331139471631,0.358864533923675,0.358416927287867,0.357963395434643,0.357372891412787,0.356529057003175,0.355401423427418,0.353838522008333,0.351786445502529,0.349716596135408
"ARM","Armenia",0.376227754901201,0.375636708930787,0.374185444966066,0.37112727777692,0.365996320370727,0.359844577450664,0.35412582962073,0.349294654251358,0.344805716542449,0.339836972742351,0.333708043262671,0.325984437730021,0.316915430171752,0.308020274044507,0.301001434910441,0.296365975821142,0.294081617602876,0.294078137647237,0.295686421430872,0.298643271401603,0.302808193373537,0.307802263563673,0.313154492600256,0.318286746925939,0.32328671738989,0.327512195660941,0.331679609283284,0.336260537341003
"AUS","Australia",0.334089725828458,0.333835222794966,0.33332563834479,0.332689833658457,0.331891389299279,0.331057458677357,0.330245788652074,0.329246424442504,0.328229089203975,0.327360761244535,0.326573989276726,0.325928945235337,0.325433895378523,0.325050300328885,0.325209206527598,0.32622560202489,0.32808343450209,0.330612216345365,0.333265027622384,0.335761789000097,0.338254303226586,0.340650962320724,0.342689740259114,0.344489782110977,0.346103922480308,0.347753211471088,0.34942484476636,0.350821310134402
"AUT","Austria",0.329332097944514,0.329487307240564,0.328831733230678,0.327797985973178,0.326363799778424,0.32459368434535,0.322575597582251,0.320507372701941,0.318823933782129,0.319419880748478,0.322075530374888,0.324283646962084,0.32511463313659,0.32511245616056,0.325297552641993,0.324606721003144,0.323641036064034,0.324229757712566,0.325573182693069,0.32674211308116,0.327515750505559,0.328539796862274,0.330148715043462,0.331829291571049,0.333551540525698,0.335526473103223,0.338266505508468,0.341851222485259
